id,program.type,age,ethnicity.r,major,dal.course.code,se.1,se.2,se.3,se.4,se.5,se.6,se.7,se.8,asi.1,asi.2,asi.3,asi.4,asi.5,asi.6,asi.7,asi.8,asi.9,asi.10,asi.11,asi.12,asi.13,asi.14,asi.15,asi.16,asi.17,asi.18,pc.1,pc.2,pc.3,psp.1,psp.2,psp.3,frost.ps.1,frost.ps.2,frost.ps.3,frost.ps.4,frost.com.1,frost.com.2,frost.com.3,frost.com.4,frost.com.5,frost.da.1,frost.da.2,frost.da.3,frost.da.4,stat.anx.1,stat.anx.2,stat.anx.3,stat.anx.4,stat.anx.5,stat.anx.6,stat.anx.7,stat.anx.8,stat.anx.9,stat.anx.10,stat.anx.11,stat.anx.12,stat.anx.13,stat.anx.14,stat.anx.15,stat.anx.16,math.anx.1,math.anx.2,math.anx.3,math.anx.4,math.anx.5,math.anx.6,math.anx.7,math.anx.8,math.anx.9,faculty,stats,stats.history,gender.category,self.efficacy,asi.phys,asi.cog,asi.social,asi,perf.cog,perf.sp,frost.ps,frost.com,frost.da,stat.anx.tc,stat.anx.i,stat.anx.ah,stat.anx.ws,stat.anx.fst,stat.anx.sc,math.anx
12173352550,1,26,White,Software and Data Engineering,NA,4,3,4,5,5,4,NA,3,3,3,3,1,3,2,2,2,1,2,1,1,2,3,1,2,4,2,4,4,3,2,3,5,4,4,3,4,4,2,1,1,4,2,3,2,2,3,4,3,4,4,3,4,3,1,1,1,2,1,2,2,1,2,4,1,5,2,1,1,5,1,1,0,1,0,4,1.666666667,2.5,2.166666667,2.111111111,3.666666667,3.333333333,3.75,2.4,2.25,3.666666667,3,4,1,1.666666667,1.5,2.444444444
12173336806,1,26,White,undecided,NA,4,3,5,4,5,5,4,4,5,2,2,1,1,2,1,1,2,2,1,3,1,1,1,2,1,1,4,4,4,5,6,6,4,3,3,4,3,4,4,2,3,1,2,2,1,5,5,4,5,4,3,3,4,1,2,1,1,1,1,2,1,3,3,4,4,3,4,2,4,3,1,1,1,0,4.25,1.5,1.5,2,1.666666667,4,5.666666667,3.5,3.2,1.5,4.666666667,3.666666667,4,1,1.666666667,1,3.333333333
12173262796,1,23,White,Modern History,NA,5,5,5,5,5,5,5,5,4,2,1,3,2,3,1,1,3,1,4,1,2,1,1,1,1,1,5,5,5,3,5,6,5,5,5,5,2,3,2,1,4,4,4,4,4,5,4,4,5,5,4,4,3,1,1,1,1,1,1,1,1,1,4,1,4,2,1,1,5,2,2,1,1,0,5,1.333333333,1.333333333,2.833333333,1.833333333,5,4.666666667,5,2.4,4,5,3.666666667,4,1,1,1,2.333333333
12173176985,1,28,White,undecided,NA,5,5,4,5,4,5,5,5,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,5,4,4,4,5,4,3,3,2,1,2,4,3,4,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,4.75,1.166666667,1.166666667,1.5,1.277777778,4,4,4.25,2.2,3,1.666666667,1.666666667,1,1,1.333333333,1,1.333333333
12173141622,1,25,White,Management,NA,4,4,5,4,5,5,4,4,3,2,3,2,2,2,4,2,2,1,1,2,2,1,1,2,3,2,3,2,4,5,5,5,4,4,5,4,4,3,4,2,3,5,4,2,2,3,4,3,4,3,3,3,3,3,2,1,1,2,2,3,2,2,3,2,3,2,2,2,4,2,1,0,1,1,4.375,2.333333333,1.666666667,2.166666667,2.055555556,3,5,4.25,3.2,3.25,3.333333333,3,3.5,2.333333333,2.333333333,1,2.444444444
12173140545,1,20,Asian,Undecided,NA,2,2,4,4,4,3,2,2,5,1,2,1,2,5,4,4,5,3,5,3,5,1,1,3,5,1,4,3,4,7,7,7,5,2,4,2,5,4,2,4,4,4,4,2,4,4,5,2,5,5,1,5,3,1,1,1,3,1,1,1,1,2,5,1,5,2,1,3,5,2,2,0,0,1,2.875,2.5,1.833333333,5,3.111111111,3.666666667,7,3.25,3.8,3.5,4.666666667,2,5,1,1,2,2.888888889
12173134627,1,27,White,undecided,NA,4,4,4,4,4,4,4,4,3,4,5,2,3,2,4,1,3,2,5,2,3,2,2,2,3,2,3,3,3,4,5,5,4,3,3,4,3,3,3,3,4,4,3,3,3,4,3,4,3,4,3,4,4,2,3,3,2,3,2,3,2,2,4,4,3,4,4,4,3,4,1,0,0,1,4,2.666666667,2.5,3.166666667,2.777777778,3,4.666666667,3.5,3.2,3.25,3.666666667,3.666666667,3.5,2.333333333,2.666666667,2.5,3.555555556
12173133924,1,23,White,Baltic Sea Region Studies,NA,2,2,3,2,2,2,4,3,3,2,5,3,3,4,4,4,4,4,4,4,4,2,3,4,4,2,4,4,4,5,7,6,4,3,3,3,3,2,2,4,4,4,3,3,2,4,4,3,4,4,3,4,3,2,2,2,3,3,2,2,3,1,2,1,2,2,1,1,2,1,2,1,0,0,2.5,3.833333333,2.833333333,3.833333333,3.5,4,6,3.25,3,3,4,3,4,2.666666667,2,2.5,1.444444444
12173124922,1,49,White,undecided,NA,5,4,4,4,4,4,4,4,2,5,5,2,5,4,5,5,4,5,1,5,1,3,2,4,2,4,2,2,3,5,5,3,3,3,3,3,1,1,1,1,3,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,5,5,3,5,3,3,2,5,1,0,0,1,0,4.125,4,4.333333333,2.333333333,3.555555556,2.333333333,4.333333333,3,1.4,2,3,3,3,1.333333333,1,1,3.555555556
12173120863,1,27,White,Food Safety,NA,4,5,5,2,5,4,3,5,5,1,1,1,1,5,1,2,5,3,1,1,1,1,1,1,3,1,3,3,4,1,5,6,2,4,4,2,3,2,1,4,4,3,3,1,1,1,2,1,1,4,1,2,1,1,3,1,1,1,1,1,2,1,2,1,4,2,1,1,5,1,2,0,1,0,4.125,1.166666667,1.333333333,3.333333333,1.944444444,3.333333333,4,3,2.8,2,2,1,2,1.333333333,1.666666667,1,2
12173120546,1,25,Black,Philosophy ,NA,5,5,4,5,3,5,4,3,4,1,2,1,3,3,1,3,2,1,2,2,1,1,1,1,5,2,4,4,5,1,1,3,5,3,3,4,1,1,1,2,1,2,3,3,2,4,3,3,3,5,1,2,1,2,4,3,2,2,3,4,2,1,1,2,3,2,1,1,2,1,2,0,1,1,4.25,1.666666667,1.5,2.833333333,2,4.333333333,1.666666667,3.75,1.2,2.5,4,1.666666667,2.5,2,3.666666667,2.5,1.555555556
12173120364,1,27,White,Economy administration,NA,2,2,2,3,3,4,5,4,5,4,3,4,4,3,2,1,5,4,4,4,3,4,3,4,5,2,2,4,3,3,5,6,4,4,3,5,5,4,2,5,5,4,3,2,5,5,5,3,5,3,2,4,4,1,3,1,1,1,2,2,1,1,5,1,5,4,1,1,5,3,2,0,1,0,3.125,2.833333333,3.666666667,4.166666667,3.555555556,3,4.666666667,4,4.2,3.5,4.333333333,3,4.5,1,2.333333333,1,2.888888889
12173120159,1,24,White,Bachelor,NA,4,3,4,4,4,4,3,4,4,5,4,2,3,4,4,2,4,2,3,2,3,2,1,2,3,5,4,3,3,5,5,5,4,3,4,3,3,4,3,4,3,3,4,4,3,3,3,2,3,4,3,3,4,4,3,3,4,4,3,3,3,3,3,3,4,3,3,2,3,3,1,1,1,0,3.75,2.5,3.166666667,3.5,3.055555556,3.333333333,5,3.5,3.4,3.5,3.333333333,3,3,3.666666667,3,3.5,3
12173119545,1,25,White,Industrial engineering,NA,5,5,4,4,4,5,3,4,4,3,2,1,1,4,2,1,1,1,2,1,3,1,1,2,2,3,4,4,3,4,6,5,3,4,4,4,1,2,3,1,2,3,2,2,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,4.25,1.333333333,1.833333333,2.666666667,1.944444444,3.666666667,5,3.75,1.8,2.5,1.333333333,1,1,1.666666667,1.666666667,2,1
12173119453,1,24,White,Textile Engineering,NA,3,3,4,4,3,3,2,2,5,5,4,2,5,3,4,4,4,4,3,3,3,5,1,4,3,2,2,4,5,4,6,7,5,2,3,2,2,1,3,2,4,5,5,4,5,3,1,1,3,4,2,1,2,1,1,1,2,2,1,1,1,1,3,1,2,1,1,1,1,1,2,0,1,0,3,3,4.166666667,3.5,3.555555556,3.666666667,5.666666667,3,2.4,4.75,3.333333333,1.666666667,1,1.333333333,1,1.5,1.333333333
12173119048,1,32,White,Physicaltherapy,NA,5,4,5,4,4,5,5,4,3,4,5,1,3,3,4,3,3,1,1,3,3,1,2,1,3,3,3,1,3,5,5,1,3,3,4,4,2,1,1,1,5,2,2,3,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4.5,3,2.166666667,2.666666667,2.611111111,2.333333333,3.666666667,3.5,2,2,2,1,1,1,1,1,1
12173118398,1,25,White,Geography,NA,5,4,5,5,5,5,5,5,4,2,1,1,1,3,2,1,4,1,3,1,2,1,1,1,2,1,4,5,4,6,6,6,4,5,4,4,4,2,2,2,3,4,2,4,3,5,2,1,5,4,3,2,2,1,2,2,2,2,3,2,2,1,4,2,5,3,1,2,4,2,2,0,1,1,4.875,1.166666667,1.166666667,3,1.777777778,4.333333333,6,4.25,2.6,3.25,4.666666667,2,2,1.666666667,2.333333333,2,2.666666667
12173116689,1,25,White,Engineering,NA,5,4,4,4,5,5,5,4,1,4,2,1,3,3,3,1,2,2,1,1,2,3,1,2,3,3,1,1,4,2,4,6,4,4,4,3,2,1,1,1,2,4,3,2,4,3,4,3,3,4,2,2,3,1,2,2,1,1,2,2,2,1,3,2,3,4,2,2,2,2,1,0,1,0,4.5,1.5,2.833333333,2,2.111111111,2,4,3.75,1.4,3.25,3.333333333,2.666666667,3,1.333333333,2,1.5,2.333333333
12173115952,1,25,White,comparative literature,NA,4,4,4,4,4,4,4,4,3,1,2,2,1,3,2,2,2,1,2,1,2,1,1,1,4,1,3,3,3,6,6,7,4,4,4,4,4,3,2,1,4,5,4,1,2,2,5,1,4,2,2,4,2,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,3,1,2,0,0,1,4,1.666666667,1,2.666666667,1.777777778,3,6.333333333,4,2.8,3,2.666666667,1.666666667,4.5,1.333333333,1,1,1.666666667
12173115868,1,24,White,undecided,NA,5,4,4,4,4,4,3,4,5,4,5,2,4,3,2,2,3,4,4,4,3,4,2,2,5,4,3,3,3,7,6,6,5,5,4,5,4,5,4,4,5,4,5,4,3,5,3,3,5,4,4,3,4,2,4,2,2,2,3,3,2,2,2,3,5,2,2,2,2,3,1,1,1,0,4,2.833333333,3.666666667,3.833333333,3.444444444,3,6.333333333,4.75,4.4,4,4.666666667,3.666666667,3,2,3.333333333,2,2.555555556
12173114890,1,22,White,Law,NA,2,2,2,2,3,2,3,2,2,4,2,2,4,5,2,2,5,4,4,2,5,4,2,4,3,4,3,4,4,6,6,6,3,2,2,2,5,4,4,5,4,4,4,2,4,3,5,4,5,2,4,4,4,2,2,4,4,2,2,1,1,1,4,1,5,5,1,3,5,1,2,0,0,1,2.25,2,4,4,3.333333333,3.666666667,6,2.25,4.4,3.5,3.333333333,4,4.5,1.666666667,1.666666667,4,2.888888889
12173114889,1,24,White,oriental languages and cultures,NA,5,5,5,4,4,4,4,3,5,1,3,1,2,5,1,1,4,1,4,1,4,1,1,2,4,1,3,5,3,1,1,1,3,2,2,2,4,4,5,2,NA,1,3,1,2,4,2,2,4,4,3,1,1,2,NA,2,1,1,NA,NA,1,2,4,1,4,4,1,1,2,1,2,0,0,0,4.25,1.333333333,1.333333333,4.333333333,2.333333333,3.666666667,1,2.25,3.75,1.75,4,2,1.5,1.333333333,NA,1.5,2.222222222
12173114552,1,27,White,cognitive science,NA,2,3,3,2,2,3,2,3,3,2,1,1,2,1,1,1,2,1,1,1,3,1,1,3,1,2,3,3,3,2,4,5,2,3,3,2,4,2,3,4,2,4,5,3,4,2,3,1,3,4,1,3,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,3,1,1,0,1,0,2.5,1,1.833333333,1.833333333,1.555555556,3,3.666666667,2.5,3,4,3,1.333333333,3,1,1,1.5,1.555555556
12173114184,1,27,Middle Eastern,Undecided,NA,5,3,4,5,4,3,3,4,5,2,2,3,3,4,4,3,4,4,2,3,2,3,4,3,3,2,1,1,2,5,5,5,2,4,4,4,2,3,4,3,2,4,4,2,3,3,4,3,2,4,3,4,3,2,3,3,2,2,3,3,2,3,3,2,4,4,4,3,2,3,0,0,1,0,3.875,3.166666667,2.833333333,3.333333333,3.111111111,1.333333333,5,3.5,2.8,3.25,3,3,4,2,3,2.5,3.111111111
12173113976,1,24,White,Hydraulic engineering,NA,5,5,5,4,4,5,4,4,5,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,4,5,3,6,3,5,4,5,5,4,1,2,1,1,3,2,2,1,2,4,3,2,5,4,2,2,2,1,1,1,1,1,1,1,1,1,4,1,4,3,2,1,2,1,2,0,1,0,4.5,1,1,2.333333333,1.444444444,4,4.666666667,4.5,1.6,1.75,4.333333333,2,2.5,1,1,1,2.111111111
12173113821,1,23,Hispanic/Latinx,undecided,NA,5,4,5,5,5,5,4,4,4,3,1,1,2,5,4,1,5,1,3,1,5,2,1,1,2,1,3,1,1,2,5,1,2,3,3,3,1,1,1,1,2,2,3,3,2,2,1,1,2,2,1,1,1,1,1,3,1,3,1,1,2,1,2,1,2,1,1,1,2,1,2,0,1,0,4.625,1.5,1.666666667,4,2.388888889,1.666666667,2.666666667,2.75,1.2,2.5,2,1,1,2,1,2,1.333333333
12173113500,1,30,White,biology,NA,4,3,4,4,4,4,3,3,2,1,1,2,1,3,1,1,2,1,2,1,2,1,2,1,3,1,4,3,3,5,5,6,4,3,3,3,4,3,3,2,4,4,3,4,4,1,4,2,2,2,1,5,2,2,2,2,3,1,3,3,1,1,2,1,2,4,1,1,4,1,1,0,1,1,3.625,1.333333333,1,2.333333333,1.555555556,3.333333333,5.333333333,3.25,3.2,3.75,1.666666667,1.666666667,4.5,1.333333333,2.666666667,2.5,1.888888889
12173113189,1,21,White,tax economics,NA,4,4,5,4,5,5,4,4,3,3,4,2,2,5,1,1,3,1,2,1,4,1,1,1,1,1,2,2,3,2,3,4,2,2,3,2,3,2,2,1,2,2,3,2,4,1,3,1,1,1,1,3,2,1,1,1,1,3,1,1,2,1,1,2,2,3,1,1,2,1,2,0,1,0,4.375,1.666666667,1.5,3,2.055555556,2.333333333,3,2.25,2,2.75,1,1.333333333,3,2,1,1,1.555555556
12173113182,1,23,White,"University od Kazimeirz Wielki in Bydgoszcz, Poland",NA,4,3,4,3,4,3,4,4,4,2,1,1,2,3,2,1,1,1,2,1,2,2,2,2,3,1,4,4,4,5,6,7,4,3,2,2,3,2,3,3,2,3,2,3,2,2,4,2,2,2,3,2,2,2,2,3,2,2,3,2,4,2,1,1,2,1,1,2,3,2,1,1,1,0,3.625,1.333333333,1.666666667,2.5,1.833333333,4,6,2.75,2.6,2.5,2,2.333333333,3,2.666666667,2.333333333,2.5,1.666666667
12173112994,1,23,White,biology,NA,4,4,4,2,5,5,4,5,3,1,1,1,2,2,3,1,4,1,1,4,2,1,1,1,3,1,4,5,5,3,7,3,4,3,5,5,3,2,1,3,1,4,2,1,1,3,4,1,5,5,3,4,1,1,3,1,1,1,3,5,1,1,4,1,5,2,1,1,5,1,1,0,1,1,4.125,1.833333333,1.166666667,2.5,1.833333333,4.666666667,4.333333333,4.25,2,2,4.333333333,1.666666667,4,1,3.666666667,1,2.333333333
12173112978,1,23,White,Gap (Gestión y Administración Pública) Public administration on english,NA,4,4,4,5,3,4,3,3,3,1,1,1,3,2,2,2,1,2,2,2,2,1,2,3,5,1,1,1,2,2,5,3,2,1,3,3,2,1,1,1,2,5,4,1,3,2,3,2,4,4,2,2,2,2,1,1,1,3,2,2,2,1,3,2,5,2,2,1,4,1,2,0,1,0,3.75,1.666666667,1.833333333,2.5,2,1.333333333,3.333333333,2.25,1.4,3.25,3.333333333,2,2.5,2.333333333,1.666666667,1,2.333333333
12173112495,1,19,White,undecided,NA,5,4,5,4,5,4,5,4,2,1,1,1,2,3,1,1,2,1,3,1,2,1,1,1,5,1,1,1,2,5,6,5,4,3,4,4,2,1,2,1,1,4,2,1,2,4,5,2,4,4,4,5,3,2,3,2,1,4,4,3,5,1,2,1,3,2,1,1,3,1,2,1,1,0,4.5,1,1.166666667,2.833333333,1.666666667,1.333333333,5.333333333,3.75,1.4,2.25,4,3,5,3.666666667,3.333333333,1.5,1.666666667
12173112396,1,24,White,enineering,NA,4,3,4,4,5,5,3,4,2,4,3,3,4,4,4,2,2,3,4,1,3,3,2,3,3,3,4,5,5,4,4,5,4,4,4,4,5,3,4,4,2,4,4,4,3,4,3,4,4,4,4,3,3,3,2,2,2,2,2,2,2,3,2,3,3,2,4,3,4,3,1,1,1,0,4,2.5,3.333333333,3,2.944444444,4.666666667,4.333333333,4,3.6,3.75,4,3.666666667,3,2.333333333,2,2,3
12173112390,1,22,White,Communication Sciences,NA,5,4,5,5,4,5,5,4,5,2,4,2,4,5,1,2,5,2,NA,2,5,3,1,2,4,2,2,2,3,6,6,5,4,3,3,4,2,2,1,1,3,4,4,2,2,4,5,4,4,4,3,5,4,1,1,1,1,1,1,1,1,3,4,5,5,5,3,5,5,5,2,0,0,0,4.625,2,2.5,4.8,3,2.333333333,5.666666667,3.5,1.8,3,4,3.666666667,5,1,1,1,4.444444444
12173112352,1,26,White,Data Science,NA,4,3,4,5,4,4,5,4,5,3,1,1,4,5,1,1,3,1,4,1,5,1,1,4,3,1,2,3,4,2,3,2,3,4,4,2,1,1,1,2,1,3,2,1,1,2,4,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,2,0,0,0,4.125,1,2.333333333,4.166666667,2.5,3,2.333333333,3.25,1.2,1.75,1.333333333,2.333333333,3.5,1,1,1,1.444444444
12173111130,1,25,White,Languages and communication in international enterprises,NA,4,4,5,4,3,5,NA,5,4,2,4,1,4,1,5,5,4,5,3,3,2,2,3,4,4,4,4,4,4,NA,7,7,4,4,5,5,5,3,5,3,4,2,4,5,4,4,5,1,5,1,1,5,1,2,NA,5,5,2,4,NA,1,2,5,NA,5,5,1,1,5,1,2,0,0,1,4.285714286,3.5,3.5,3,3.333333333,4,7,4.5,4,3.75,3.333333333,1,5,1.666666667,4,5,3.125
12173110460,1,22,White,Applied Biology,NA,4,3,4,4,4,4,3,4,1,3,3,2,3,2,3,1,1,1,4,1,3,1,1,2,2,1,3,3,4,5,6,6,3,4,4,3,4,2,2,1,2,2,4,4,3,4,4,3,4,5,4,3,4,2,2,3,3,2,4,4,2,1,4,2,4,2,1,2,4,1,1,0,1,1,3.75,1.833333333,1.833333333,2.166666667,1.944444444,3.333333333,5.666666667,3.5,2.2,3.25,4.333333333,3.666666667,3.5,2,3.333333333,3,2.333333333
12173110394,1,23,White,Biochemestry,NA,2,3,5,4,4,4,3,4,2,3,1,1,5,1,4,3,2,2,1,3,1,4,1,2,2,3,3,2,4,2,5,7,2,3,NA,5,3,4,2,1,1,4,4,NA,4,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,2,4,5,1,2,1,5,2,1,0,1,0,3.625,2.166666667,3.166666667,1.5,2.277777778,3,4.666666667,3.333333333,2.2,4,1,2.333333333,1,1,1,1,2.666666667
12173109961,1,18,White,IT,NA,4,5,4,3,5,2,3,4,1,5,2,2,5,3,1,2,1,1,3,2,4,1,1,1,2,1,4,2,1,4,3,6,4,2,1,1,1,3,4,1,2,5,1,3,5,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,3,4,2,4,5,4,1,2,1,1,0,0,0,3.75,1.666666667,2.333333333,2.333333333,2.111111111,2.333333333,4.333333333,2,2.2,3.5,1.666666667,1,2,1.333333333,1,1,2.888888889
12173109843,1,29,White,undecided,NA,4,4,4,4,4,4,4,4,4,2,2,1,2,2,1,1,2,1,2,2,3,1,1,1,2,1,2,1,4,3,3,5,4,3,4,3,4,3,3,1,2,5,2,3,3,4,3,3,4,5,3,3,2,1,2,1,2,2,2,4,2,3,3,1,4,3,1,1,1,2,2,0,1,0,4,1.333333333,1.333333333,2.5,1.722222222,2.333333333,3.666666667,3.5,2.6,3.25,4.333333333,2.666666667,3,1.666666667,2.666666667,1.5,2.111111111
12173109619,1,34,White,industrial engineering,NA,4,3,4,4,4,4,4,3,2,1,2,5,3,2,1,2,2,2,1,1,1,2,1,4,1,4,3,3,4,5,1,2,3,2,2,2,4,5,3,4,4,5,2,3,3,3,4,2,5,5,2,4,1,2,4,1,2,2,3,3,2,1,5,1,5,4,1,1,3,1,2,0,1,1,3.75,2,2.666666667,1.5,2.055555556,3.333333333,2.666666667,2.25,4,3.25,4.333333333,1.666666667,4,2,3.333333333,1.5,2.444444444
12173109489,1,18,White,Undecided,NA,4,4,5,4,4,4,3,4,3,1,2,2,2,4,2,1,3,1,2,1,3,1,1,1,1,1,2,1,4,6,4,4,3,2,4,4,1,1,2,1,2,5,4,1,3,3,2,1,4,4,3,1,2,1,3,1,1,2,3,3,2,1,2,2,4,3,1,1,1,1,2,0,0,1,4,1.5,1.166666667,2.666666667,1.777777778,2.333333333,4.666666667,3.25,1.4,3.25,3.666666667,2,1.5,1.666666667,3,1,1.777777778
12173109429,1,23,White,Electrical,NA,3,4,3,3,4,3,3,3,1,2,3,1,2,1,1,2,1,2,2,2,2,3,1,2,1,2,2,1,2,1,1,1,3,3,3,2,1,1,1,3,1,5,3,3,5,2,1,1,1,1,3,1,1,2,4,4,4,3,4,3,3,1,2,1,1,1,1,1,3,1,2,0,1,0,3.25,1.666666667,2.166666667,1.333333333,1.722222222,1.666666667,1,2.75,1.4,4,1.333333333,1.666666667,1,2.666666667,3.666666667,4,1.333333333
12173108164,1,23,White,Mechanical Engineering,NA,5,5,4,5,5,5,4,4,3,2,1,1,4,5,1,1,3,1,5,1,3,1,1,2,2,1,3,3,3,6,7,6,3,4,4,5,1,1,1,1,1,4,2,1,1,2,1,1,4,5,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,4,1,1,3,1,2,0,1,0,4.625,1,1.833333333,3.5,2.111111111,3,6.333333333,4,1,2,3.666666667,1.333333333,1,1,1,1,2.111111111
12173107743,1,19,Asian,coding,NA,3,4,4,4,3,3,2,3,3,4,2,3,3,1,2,1,3,3,3,3,2,3,3,3,1,3,3,3,3,4,3,NA,3,3,4,2,3,3,2,2,4,4,4,3,3,4,3,3,3,3,4,4,3,NA,NA,3,3,4,3,3,3,2,NA,2,2,3,3,1,1,2,2,0,0,0,3.25,2.333333333,3.166666667,2.166666667,2.555555556,3,3.5,3,2.8,3.5,3.333333333,3.333333333,3.5,3.5,3,3,2
12173107661,1,23,White,undecided,NA,4,3,4,3,3,4,3,3,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,3,2,3,4,5,1,3,4,4,4,4,4,2,2,3,2,2,2,2,2,3,4,2,2,4,4,2,2,3,1,2,1,1,1,3,2,1,1,4,1,4,3,1,1,3,1,2,0,0,0,3.375,1.5,1.333333333,1.5,1.444444444,4,2.666666667,4,2.2,2.25,4,2.333333333,2,1,2.333333333,1,2.111111111
12173107152,1,28,White,University Polytechnic of Valencia,NA,4,5,5,5,3,4,4,3,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,3,1,2,1,2,5,4,3,2,1,2,1,1,3,3,2,3,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,4.125,1,1,1.833333333,1.277777778,1.666666667,1.333333333,3.5,1.4,2.75,1.666666667,1.666666667,1,1,1,1,1.111111111
12173107073,1,20,White,Systems Engineering,NA,2,3,3,3,3,4,3,3,5,4,5,2,5,4,2,1,5,2,4,1,2,2,1,1,2,1,4,4,4,5,5,5,4,4,3,3,5,2,3,1,3,2,3,4,3,5,3,2,2,5,2,3,3,2,1,1,1,1,1,2,1,1,5,2,3,2,1,1,4,3,1,1,1,1,3,2,2.5,3.666666667,2.722222222,4,5,3.5,2.8,3,4,2.333333333,3,1.333333333,1.333333333,1,2.444444444
12173107062,1,23,White,Industrial Engineering,NA,4,4,5,4,4,4,4,5,4,1,2,1,1,4,1,3,2,1,1,2,4,1,1,1,1,1,4,2,4,1,3,6,4,5,5,5,2,2,2,2,1,2,2,1,3,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,0,1,0,4.25,1.666666667,1,2.666666667,1.777777778,3.333333333,3.333333333,4.75,1.8,2,2.333333333,1.333333333,1,1,1,1,1.111111111
12173106249,1,25,White,Computer Science and Engineering,NA,5,5,5,4,5,NA,4,4,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,2,1,3,5,7,6,2,3,2,3,2,1,2,2,4,2,1,2,1,1,1,1,2,4,3,2,1,1,1,1,1,2,1,1,1,1,4,1,3,2,1,1,4,1,1,0,1,0,4.571428571,1.5,1,1.833333333,1.444444444,2,6,2.5,2.2,1.5,2.333333333,1.666666667,1.5,1.333333333,1,1,2
12173105847,1,30,Hispanic/Latinx,undecided,NA,5,5,5,4,5,5,5,5,5,4,5,2,5,5,2,2,5,2,1,2,5,2,1,5,5,5,3,2,3,7,7,7,4,5,4,4,4,2,4,2,5,5,5,3,3,2,2,2,3,5,2,3,2,1,1,1,1,1,1,1,1,4,5,2,2,5,2,2,5,2,1,0,1,0,4.875,2.333333333,3.833333333,4.333333333,3.5,2.666666667,7,4.25,3.4,4,3.333333333,2,2.5,1,1,1,3.222222222
12173105221,1,23,White,management,NA,4,4,4,5,5,4,5,4,4,2,3,5,1,1,5,5,1,1,1,4,1,1,3,1,1,1,2,3,4,3,5,6,2,4,4,5,5,4,4,2,2,5,5,2,2,2,4,2,5,4,3,4,3,1,2,1,1,1,1,1,1,1,3,2,5,3,1,2,4,1,2,0,1,1,4.375,4.166666667,1.166666667,1.5,2.277777778,3,4.666666667,3.75,3.4,3.5,3.666666667,2.666666667,4,1,1.333333333,1,2.444444444
12173104875,1,20,White,Computer Science and engineering,NA,4,4,5,5,4,4,5,3,4,2,1,1,3,2,1,1,1,1,1,1,3,1,1,2,2,1,2,3,4,3,5,4,3,3,3,3,4,2,4,5,2,2,3,1,2,3,2,3,3,4,3,2,3,3,3,2,2,1,1,2,1,1,2,1,4,1,1,1,5,1,1,1,1,0,4.25,1,1.666666667,2.166666667,1.611111111,3,4,3,3.4,2,3.333333333,3,2,1.666666667,2,2,1.888888889
12173104651,1,23,White,Biomedical imaging,NA,2,2,4,2,4,4,3,4,3,5,5,3,5,5,5,3,4,5,2,4,5,5,2,5,2,4,3,3,4,3,5,6,2,3,3,3,5,3,2,3,3,3,5,5,5,1,2,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,3,4,2,2,2,2,1,0,1,1,3.125,3.666666667,4.833333333,3.5,4,3.333333333,4.666666667,2.75,3.2,4.5,2.333333333,1.666666667,2,1,1,1,2.333333333
12173104202,1,23,White,undecided,NA,3,4,5,4,4,4,4,3,3,1,4,3,4,3,2,1,2,2,3,1,2,1,1,1,4,1,4,4,3,3,5,5,4,4,4,4,1,2,2,1,1,3,2,2,2,5,2,3,5,5,3,2,2,2,2,2,1,3,2,3,3,3,5,4,5,5,2,4,3,2,2,1,1,0,3.875,2,1.666666667,2.833333333,2.166666667,3.666666667,4.333333333,4,1.4,2.25,5,2.666666667,2,2.666666667,2.333333333,1.5,3.666666667
